state;year;P/pack;pop;pop16+;CPI;ndi/capita;C/capita;Pn/pack;ln C_it;ln P_it;ln Pn_it;ln Y_it
41;68;33.9;429;298.5;34.8;2990.604977;128.8;29.9;5.2209478;-0.026202372;-0.151758906;4.453613592
41;69;34.2;439;307.2;36.7;3161.853119;134.6;29.9;5.259307829;-0.070551111;-0.204918275;4.45613681
41;70;37.7;444;311;38.8;3393.208225;122.6;31.4;5.164958674;-0.028760152;-0.211612354;4.471110885
41;71;39.5;453;319.7;40.5;3668.792984;124.4;34.1;5.17201125;-0.025001302;-0.17200459;4.506316026
41;72;40;460;327.4;41.8;3778.800069;138;36.1;5.26729751;-0.044016885;-0.146603474;4.504265457
41;73;39.8;464;333.2;44.4;4167.794194;146.8;36.9;5.320212758;-0.109372557;-0.185027918;4.541902735
41;74;41.3;468;339;49.3;4485.340418;151.8;37.9;5.345032053;-0.177061581;-0.262972969;4.510645592
41;75;41.8;473;346.8;53.8;4816.495766;155.5;40.8;5.356992875;-0.252377128;-0.276591386;4.494528456
41;76;47.1;477;353.5;56.9;5304.156039;171.1;43.9;5.441881186;-0.18902234;-0.259381021;4.534950609
41;77;47;483;360.3;60.6;5630.775013;169.4;45;5.425342418;-0.254147291;-0.297632403;4.531707476
41;78;52.5;487;367;65.2;6338.449456;162.4;49.7;5.372964703;-0.216646299;-0.271454536;4.576929983
41;79;54.8;493;373.8;72.6;6920.239502;160.9;53.2;5.357571333;-0.281274728;-0.310906525;4.557240736
41;80;58.9;511;390.2;82.4;7519.040954;161.6;55.3;5.354834308;-0.335744346;-0.398812528;4.513608439
41;81;61;516;395.1;90.9;8392.293071;163.8;58.4;5.365614039;-0.398886137;-0.442444111;4.525309071
41;82;66.8;516;396;96.5;9596.700536;162.3;67;5.354139029;-0.367839928;-0.364850389;4.599631616
41;83;77;525;404.7;99.6;9335.858994;153.8;74.7;5.295905268;-0.257356743;-0.287682072;4.540455906
41;84;90.6;530;407.6;103.9;10134.26093;144.3;90.5;5.234485171;-0.136974685;-0.138079047;4.580248236
41;85;95.5;535;413.4;107.6;10719.45326;144.5;89.2;5.231130607;-0.1192944;-0.187539608;4.601394783
41;86;104.9;541;419.2;109.6;11288.76827;131.2;100;5.131794022;-0.043829859;-0.091667189;4.634726178
41;87;113.8;548;425;113.6;12070.1588;128.3;102;5.10855739;0.001759015;-0.107710693;4.665807965
41;88;123.7;557;433;118.3;13126;128.7;113.5;5.109311627;0.044635508;-0.041420934;4.709126504
41;89;129.7;567;441;124;13945;120.9;125.9;5.046278186;0.044942526;0.015206375;4.722594734
41;90;143.7;572.1;445;130.7;14896;124.3;135.9;5.073937518;0.094823172;0.039014701;4.735943379
41;91;150.1;576.1;447;136.2;15121;120.9;153.9;5.04868642;0.097177345;0.122178647;4.709715391
41;92;168;579.2;452.1;140.3;16640;126.5;164.4;5.087986755;0.180180992;0.158519496;4.775781727
42;63;24.7;4288;2899.7;30.6;1936.033115;122.8;23.4;5.201770156;-0.214196765;-0.268263987;4.147396364
42;64;25.2;4371;2962.3;31;2134.439961;118.5;23.9;5.163938783;-0.20714321;-0.260108746;4.231972373
42;65;25.1;4420;3001.8;31.5;2267.059274;123.3;24.1;5.201547998;-0.2271197;-0.267775705;4.276251251
42;66;24.7;4481;3056.7;32.4;2404.899819;120.2;24.1;5.171667355;-0.271355179;-0.295946582;4.307105104
42;67;26.3;4541;3119.3;33.4;2580.333241;120.9;25;5.170502392;-0.238986961;-0.289680075;4.347117933
42;68;27.1;4604;3182;34.8;2794.403785;122.8;26.3;5.179972577;-0.250083659;-0.280048448;4.385756661
42;69;28.3;4669;3251.3;36.7;3024.138027;123.9;27;5.181364788;-0.25991495;-0.306939889;4.411604625
42;70;28.8;4648;3292.8;38.8;3284.15542;124.3;28.3;5.167396751;-0.298044859;-0.315558442;4.438444549
42;71;30.2;4736;3383.3;40.5;3562.96925;128.4;30.1;5.191491724;-0.29346005;-0.296776802;4.477047561
42;72;29.9;4799;3456.5;41.8;3840.738834;137;30.6;5.248131972;-0.335037859;-0.311896331;4.520523692
42;73;30.1;4865;3538.4;44.4;4290.8091;143.1;30.6;5.281935755;-0.388714298;-0.37223946;4.570991126
42;74;31.3;4924;3616.4;49.3;4677.180326;149.6;31.5;5.316607218;-0.454305984;-0.447936535;4.552526632
42;75;33.6;4989;3701.2;53.8;5154.401002;152.7;33.3;5.32705361;-0.4707474;-0.47971607;4.562332725
42;76;37.9;5052;3784.1;56.9;5570.011131;158.1;36;5.352203871;-0.406344229;-0.457776403;4.58385699
42;77;38.4;5112;3865;60.6;6093.178656;157.7;36.9;5.340323529;-0.456237433;-0.496083342;4.610630278
42;78;42.8;5177;3566.3;65.2;6684.222207;155.9;41.4;5.42191187;-0.420921366;-0.454178588;4.630045665
42;79;45.8;5197;3993.1;72.6;7396.398358;151.8;43.4;5.286077529;-0.460680831;-0.514505481;4.623783531
42;80;48.5;5346;4100;82.4;8230.751357;148.9;46.3;5.268636584;-0.530021639;-0.576443476;4.604047147
42;81;51.8;5430;4187.7;90.9;9028.555726;149.9;49.4;5.269755882;-0.562369852;-0.609809577;4.598387691
42;82;56.4;5491;4247.4;96.5;9754.307082;147.4;56.3;5.249953337;-0.53707385;-0.538848473;4.61592121
42;83;68.8;5550;4310.1;99.6;10561.50967;144.7;66.4;5.227499456;-0.36995842;-0.405465108;4.663809344
42;84;76;5636;4391;103.9;11529.52623;136.8;75.4;5.168137608;-0.312695558;-0.320621623;4.709237624
42;85;83.6;5701;4453.6;107.6;12246.92361;134.6;79.3;5.149236257;-0.252377128;-0.305182519;4.734609403
42;86;91.3;5795;4540.3;109.6;13127.22346;135.8;85.4;5.155185603;-0.182686587;-0.249491274;4.785606105
42;87;94.6;5904;4627;113.6;13942.78002;133;90.5;5.134070506;-0.18302603;-0.227333656;4.810033586
42;88;102.1;6015;4725;118.3;15010;129.5;94.4;5.10506967;-0.147271046;-0.225682698;4.843248154
42;89;109.4;6098;4782;124;15936;122.5;103.8;5.05121301;-0.125270676;-0.177815595;4.856054414
42;90;128.6;6164.8;4834.4;130.7;16698;118.9;115.6;5.021381473;-0.016197809;-0.122768664;4.85013961
42;91;136.5;6263.4;4898.2;136.2;17038;109.1;120.5;4.938120271;0.002200221;-0.122474641;4.829077029
42;92;157.9;6354.1;4965.1;140.3;18010;108.2;135.8;4.930648202;0.118178934;-0.032599772;4.854899451
43;63;30.1;2961;2030.7;30.6;2409.332682;99.1;28;4.973275929;-0.016474837;-0.088795499;4.366105084
43;64;29.9;2971;2045.2;31;2569.193618;95.4;29.4;4.931481591;-0.036128724;-0.05299253;4.417360157
43;65;30;2973;2057.8;31.5;2764.348528;98.3;29.1;4.95595812;-0.048790164;-0.079249372;4.474572726
43;66;34.7;3074;2140;32.4;3003.101874;86.9;29.8;4.826931848;0.068581264;-0.083650029;4.529242569
43;67;35;3208;2250.3;33.4;3143.239708;99.7;30.1;4.956749826;0.046792162;-0.104030728;4.544453401
43;68;37.1;3296;2333.5;34.8;3363.30801;101.5;32;4.965399124;0.063999583;-0.083881484;4.571062909
43;69;37.6;3402;2421.5;36.7;3529.397294;100.2;31.9;4.9471445;0.024227295;-0.140170745;4.566105642
43;70;38.7;3409;2438;38.8;3664.344838;96.7;33.8;4.906854365;-0.002580647;-0.137959444;4.54798459
43;71;40.3;3433;2477.6;40.5;3829.396064;97;33.6;4.900855143;-0.004950505;-0.186775907;4.54916041
43;72;46.1;3423;2489.2;41.8;4072.301642;88.5;33.7;4.801558538;0.09791661;-0.215398502;4.579067293
43;73;45.9;3443;2528.9;44.4;4593.406772;91;36.3;4.819418265;0.033225648;-0.201421728;4.639137774
43;74;46.9;3503;2597.6;49.3;5079.217929;98.6;38;4.890103064;-0.049906406;-0.260337921;4.634988497
43;75;49;3563;2667.3;53.8;5631.4648;99.5;40.3;4.889693806;-0.093453169;-0.288921998;4.650851398
43;76;53;3623;2735;56.9;6166.064684;100.3;42.5;4.889336671;-0.071003428;-0.291791265;4.685520758
43;77;53.7;3693;2806.6;60.6;6674.713118;99.3;45.6;4.872610921;-0.120881892;-0.284387177;4.701786611
43;78;58.6;3793;2899.4;65.2;7521.768468;101.3;51.5;4.886739855;-0.106724772;-0.235877661;4.748097089
43;79;61.6;3926;3014.6;72.6;8311.730627;101.4;55.4;4.883227036;-0.164303051;-0.270385328;4.740458203
43;80;63.8;4132;3165.5;82.4;9105.845019;101.4;56.4;4.885523621;-0.255832247;-0.379116278;4.705086359
43;81;66.6;4217;3233.2;90.9;9940.443673;112.7;59.2;4.990381037;-0.311055424;-0.428838459;4.694606933
43;82;80.3;4245;3252.6;96.5;10492.69054;106.6;67.6;4.935370655;-0.183773387;-0.355935025;4.688891147
43;83;93.1;4300;3299;99.6;11018.98596;102.4;76.5;4.893882343;-0.06748798;-0.263871424;4.706212896
43;84;105.9;4349;3345.4;103.9;11805.83395;96.2;88.5;4.828789023;0.019066355;-0.160426346;4.732920193
43;85;114.4;4406;3394.8;107.6;12336.2816;96.5;97.6;4.830265408;0.061280431;-0.097543154;4.741879275
43;86;125.7;4463;3450.9;109.6;12946.65972;94.2;99.9;4.802606301;0.137060741;-0.092667689;4.771755723
43;87;134.2;4538;3507;113.6;13522.78193;91.3;107.1;4.771876203;0.166647718;-0.058920529;4.779447586
43;88;141.4;4648;3591;118.3;14347;88.2;121.9;4.737613267;0.178368982;0.029977266;4.798072369
43;89;150.6;4761;3669;124;15438;86.1;133.6;4.716047996;0.19434575;0.074568695;4.824305716
43;90;167.5;4882.4;3762.5;130.7;16252;83.4;141.3;4.684201582;0.248078731;0.077980669;4.823066636
43;91;177.4;5033.9;3866.5;136.2;16967;78.7;144.4;4.629488482;0.264282676;0.058462833;4.824901166
43;92;199.2;5152.2;3950.2;140.3;18038;81.1;167.2;4.661340559;0.350526358;0.175407714;4.856452936
44;63;27.7;1815;1247;30.6;1598.063281;111.8;24.1;5.092056362;-0.099567596;-0.238788168;3.955547717
44;64;28;1823;1260.4;31;1721.531738;109;25;5.060402247;-0.101782694;-0.21511138;4.016982515
44;65;28.2;1815;1264.3;31.5;1855.038281;110.5;24.5;5.066582379;-0.110665568;-0.251314428;4.075673066
44;66;28.4;1815;1275.8;32.4;1962.445801;111.2;24.7;5.063842417;-0.131769278;-0.271355179;4.103788409
44;67;29.5;1807;1280.6;33.4;2097.959961;113.6;25;5.0770228;-0.124165637;-0.289680075;4.140164804
44;68;31.3;1819;1301.8;34.8;2202.356055;119.8;26.3;5.120362663;-0.105999289;-0.280048448;4.147665613
44;69;32.1;1819;1310.4;36.7;2358.950195;112.1;27;5.047345795;-0.133920725;-0.306939889;4.163195211
44;70;33.7;1744;1255.6;38.8;2659.088965;114.5;28.3;5.069142602;-0.140922409;-0.315558442;4.227318602
44;71;41.6;1761;1277.7;40.5;2868.884961;111.5;30.1;5.034844834;0.026798193;-0.296776802;4.260376744
44;72;41.3;1781;1300.8;41.8;3118.833301;117.5;29.9;5.080633878;-0.01203384;-0.335037859;4.312317929
44;73;39.9;1782;1310.4;44.4;3424.994922;116.6;30.1;5.066153169;-0.106863146;-0.388714298;4.345615799
44;74;42;1784;1320;49.3;3815.476465;119.9;31.3;5.08788436;-0.160254463;-0.454305984;4.348896747
44;75;45.2;1803;1340.2;53.8;4251.129395;123.2;33.3;5.110442139;-0.17417638;-0.47971607;4.369666499
44;76;48.4;1833;1369.1;56.9;4646.629981;129.7;36;5.157024471;-0.161795527;-0.457776403;4.402602159
44;77;48.9;1853;1389.2;60.6;5074.252441;133.9;36.9;5.185171158;-0.214517497;-0.496083342;4.427639598
44;78;53.9;1861;1399.8;65.2;5525.966309;131.6;41.4;5.164551627;-0.190328991;-0.454178588;4.43975394
44;79;62.4;1878;1416.2;72.6;6080.068652;122.1;43.4;5.087070534;-0.151399646;-0.514505481;4.427806345
44;80;64.3;1950;1467.1;82.4;6593.014844;122.3;46.3;5.091018752;-0.248025806;-0.576443476;4.382180574
44;81;66.2;1952;1471.9;90.9;7108.972461;120.5;49.4;5.073950158;-0.317079538;-0.609809577;4.359352991
44;82;75.1;1948;1473.8;96.5;7632.960547;119.8;56.3;5.064782792;-0.25072245;-0.538848473;4.370688055
44;83;88.2;1965;1490.2;99.6;7830.71084;115.7;66.4;5.02758254;-0.121555202;-0.405465108;4.364646404
44;84;97.2;1952;1487.3;103.9;8338.637988;111.9;75.4;4.989497708;-0.066658187;-0.320621623;4.385226273
44;85;103.2;1936;1484.4;107.6;8780.31377;109.1;79.3;4.957878231;-0.041751795;-0.305182519;4.401846775
44;86;104.1;1917;1477.7;109.6;9173.806738;112.1;85.4;4.979665969;-0.051485399;-0.249491274;4.427270234
44;87;112.8;1897;1470;113.6;9599.421582;107.5;90.5;4.932502138;-0.007067167;-0.227333656;4.436774617
44;88;122.2;1876;1460;118.3;10279;109.1;94.4;4.942970308;0.032435276;-0.225682698;4.464634487
44;89;131.2;1857;1452;124;10901;104;103.8;4.890411265;0.056441311;-0.177815595;4.476328242
44;90;142.9;1842.6;1440.8;130.7;11946;104.1;115.6;4.891331078;0.089240464;-0.122768664;4.515247153
44;91;144.1;1850.8;1454.1;136.2;12381;100.1;120.5;4.847400512;0.056383109;-0.122474641;4.509793925
44;92;158.2;1862.1;1465.4;140.3;13526;98;135.8;4.824544119;0.120077068;-0.032599772;4.568586051
45;63;27.6;4059;2702.5;30.6;2146.287879;110.4;25.4;5.110869501;-0.103184236;-0.186250835;4.250495052
45;64;29.5;4100;2735.1;31;2307.521212;106.2;25.6;5.070143084;-0.049596941;-0.191394853;4.309941955
45;65;29.8;4140;2773.5;31.5;2456.190909;109.4;26.2;5.095596617;-0.055479152;-0.184228135;4.356379472
45;66;32.1;4178;2812.8;32.4;2633.128788;106.3;30;5.06191752;-0.009302393;-0.076961041;4.397769648
45;67;32.8;4194;2841.6;33.4;2726.309091;108.3;30.1;5.074192813;-0.018127385;-0.104030728;4.402148092
45;68;33.6;4211;2878;34.8;2939.890909;111.4;32.7;5.093731868;-0.03509132;-0.062242309;4.436510367
45;69;33.6;4233;2898.1;36.7;3109.5;111.5;32.8;5.092880203;-0.088250688;-0.11234824;4.439440465
45;70;38.5;4417;3059.2;38.8;3339.833333;106.4;37.7;5.034512866;-0.007762005;-0.028760152;4.455255938
45;71;40.2;4466;3129.2;40.5;3582.730303;105.4;38.5;5.013478409;-0.007434978;-0.050643733;4.482578469
45;72;40.3;4510;3197.2;41.8;3814.110606;108.8;41.9;5.033533061;-0.036544871;0.002389487;4.513566446
45;73;42.6;4537;3253.8;44.4;4269.542424;109.5;41;5.028367006;-0.041385216;-0.079667403;4.56602247
45;74;43.9;4563;3310.4;49.3;4634.934849;111.8;41.9;5.037622835;-0.116009761;-0.162638254;4.54345334
45;75;46.6;4601;3377.5;53.8;5039.065152;113.5;45.2;5.040940717;-0.143672926;-0.17417638;4.539702391
45;76;51.3;4623;3430.2;56.9;5487.168182;115.4;47.8;5.046829631;-0.103604589;-0.174269702;4.568872246
45;77;52.1;4658;3489.6;60.6;6063.001515;117.2;49.4;5.052680932;-0.151129944;-0.204344469;4.605665363
45;78;57.1;4683;3537.6;65.2;6728.874242;116.7;54.6;5.040096938;-0.132655352;-0.177425586;4.636703665
45;79;58.7;4720;3590.3;72.6;7622.986364;117.1;56.4;5.036601306;-0.212525195;-0.252495763;4.653958561
45;80;61.2;4705;3551;82.4;8173.692424;117.6;58.8;5.048685555;-0.297438247;-0.337443582;4.597090598
45;81;64.9;4742;3592.2;90.9;8663.674242;119.9;61.4;5.064352221;-0.336912377;-0.392350166;4.557134188
45;82;75;4765;3617.1;96.5;9196.581818;115.6;69.6;5.025760894;-0.252054895;-0.326778441;4.557044144
45;83;92;4751;3616.2;99.6;9815.340909;106.3;80.8;4.939196657;-0.079373588;-0.209185199;4.590539675
45;84;100.8;4766;3639.2;103.9;10641.4;105.6;89.6;4.929401873;-0.030290542;-0.148073578;4.629078435
45;85;106.8;4775;3657.4;107.6;11228.75;107;96.7;4.939470296;-0.007462721;-0.106807245;4.647812085
45;86;110.8;4783;3670.8;109.6;11763.75152;105.4;104.8;4.922420979;0.0108894;-0.044783603;4.675940802
45;87;116.3;4807;3690;113.6;12336.44394;106;116.2;4.927885825;0.023489553;0.022629338;4.687629576
45;88;128.6;4855;3728;118.3;13129;102.6;124.1;4.894975138;0.083483041;0.047863921;4.709355032
45;89;138.3;4867;3745;124;13933;100.3;132.7;4.870221809;0.109143673;0.067809376;4.721733841
45;90;151.1;4902.1;3772;130.7;14958;94.1;147.3;4.806416367;0.145037249;0.119566703;4.740096932
45;91;158.6;4965.2;3817.4;136.2;15438;95.5;154.4;4.822010264;0.152260915;0.125422244;4.730462888
45;92;176.5;5017.3;3853.8;140.3;16351;96.2;178.5;4.830261624;0.229537889;0.240805614;4.758261349
46;63;26.2;335;221.9;30.6;2212.868797;125.6;24.9;5.245005956;-0.155240598;-0.206132205;4.281045042
46;64;26.2;338;224.8;31;2323.408928;134;27.5;5.305674577;-0.168227794;-0.1198012;4.316803547
46;65;26.1;330;220;31.5;2468.040875;137.6;27.6;5.329816034;-0.188052232;-0.132171773;4.361192401
46;66;26.5;320;215.2;32.4;2593.044201;133.3;29.6;5.289355395;-0.20101369;-0.090384061;4.382429409
46;67;27.4;319;216.1;33.4;2775.900306;137.4;30.1;5.312346219;-0.198012887;-0.104030728;4.420174508
46;68;32.5;322;221.9;34.8;2921.565339;136.5;32;5.28864933;-0.068377297;-0.083881484;4.43025744
46;69;32.6;320;228.7;36.7;3066.197287;135.7;31.9;5.246356462;-0.118464467;-0.140170745;4.425416649
46;70;34.1;332;231.6;38.8;3269.715099;132.2;33.8;5.244439151;-0.129122862;-0.137959444;4.434037888
46;71;34.4;339;240.3;40.5;3514.556324;131.7;33.6;5.224638573;-0.16324541;-0.186775907;4.463366599
46;72;34.4;345;247;41.8;3975.312385;140;33.7;5.275798503;-0.194839775;-0.215398502;4.554962272
46;73;34.4;351;253.8;44.4;4505.285164;141.2;36.3;5.274416993;-0.255182905;-0.201421728;4.619766998
46;74;35.8;362;263.4;49.3;4980.50442;145.8;37.8;5.300206242;-0.319976188;-0.265614978;4.615362373
46;75;38.6;377;276;53.8;5455.723676;160.7;40.3;5.391383594;-0.332021191;-0.288921998;4.619147085
46;76;42.6;392;288.5;56.9;5985.696455;161.5;42.5;5.391071897;-0.289441088;-0.291791265;4.655832637
46;77;43.4;407;300.1;60.6;6640.67256;160.4;44.7;5.382368128;-0.333835452;-0.304321391;4.696673633
46;78;49.8;425;314.5;65.2;7609.706608;160.3;49.5;5.378152152;-0.269444485;-0.275486799;4.759720428
46;79;51.7;450;332.9;72.6;8482.66372;168.6;53.7;5.428934484;-0.33950714;-0.30155192;4.760814876
46;80;55.3;470;343.5;82.4;9402.109672;158.1;56.4;5.376773327;-0.398812528;-0.379116278;4.737103939
46;81;55.9;492;358;90.9;10046.75492;163.1;59.2;5.41230924;-0.486195621;-0.428838459;4.705244967
46;82;64.3;502;364.7;96.5;10180.02293;157.7;65.7;5.380219516;-0.405983377;-0.384444083;4.658639534
46;83;71;514;371.5;99.6;9855.634136;141.2;76.5;5.274851726;-0.338482288;-0.263871424;4.5946364
46;84;81.7;511;370.5;103.9;10382.50766;128.9;88.5;5.180553055;-0.240374896;-0.160426346;4.604448815
46;85;87.4;510;369.5;107.6;10839.13138;125.7;92.3;5.156158101;-0.207925365;-0.153376506;4.612497493
46;86;97.8;507;368.6;109.6;11089.13803;124.8;99.9;5.145511414;-0.113912797;-0.092667689;4.616883978
46;87;102.7;490;357;113.6;11113.93208;110.4;106.2;5.020779743;-0.100871389;-0.067359397;4.583271236
46;88;112.9;479;353;118.3;11803;114.3;115.3;5.044059111;-0.0467213;-0.025686344;4.602885244
46;89;118.6;475;352;124;12399;111.4;123;5.012810956;-0.044525079;-0.00809721;4.605089538
46;90;129.5;470.9;348.9;130.7;13871;96.9;138.9;4.873539928;-0.009223739;0.060849629;4.664650988
46;91;127;477.1;355.2;136.2;14675;109.1;143.6;4.987309994;-0.069937307;0.052907263;4.679776251
46;92;155.1;483.3;360.5;140.3;15607;110.8;160;5.000872396;0.100287083;0.131390828;4.711691823
